Iteration	LogProb	NumBreakpoints	MadeMove?
8386	-18.290700796398063	0	1
8387	-18.290700796398063	0	0
8388	-18.290700796398063	0	0
8389	-18.290700796398063	0	0
8390	-18.290700796398063	27	0
8391	-18.290700796398063	0	0
8392	-18.290700796398063	0	0
8393	-18.290700796398063	0	0
8394	-18.290700796398063	0	0
8395	-18.290700796398063	0	0
8396	-18.290700796398063	0	0
8397	-18.290700796398063	0	0
8398	-18.290700796398063	0	0
8399	-18.290700796398063	0	0
8400	-18.290700796398063	27	0
8401	-18.290700796398063	0	0
8402	-18.290700796398063	0	0
8403	-18.290700796398063	0	0
8404	-18.290700796398063	0	0
8405	-18.290700796398063	0	0
8406	-18.290700796398063	0	0
8407	-18.290700796398063	0	0
8408	-18.290700796398063	0	0
8409	-18.290700796398063	0	0
8410	-18.290700796398063	27	0
8411	-18.290700796398063	0	0
8412	-18.290700796398063	0	0
8413	-18.290700796398063	0	0
8414	-18.290700796398063	0	0
8415	-18.290700796398063	0	0
8416	-18.290700796398063	0	0
8417	-18.290700796398063	0	0
8418	-18.290700796398063	0	0
8419	-18.290700796398063	0	0
8420	-18.290700796398063	27	0
8421	-18.290700796398063	0	0
8422	-18.290700796398063	0	0
8423	-18.290700796398063	0	0
8424	-18.290700796398063	0	0
8425	-18.290700796398063	0	0
8426	-18.290700796398063	0	0
8427	-18.290700796398063	0	0
8428	-18.290700796398063	0	0
8429	-18.290700796398063	0	0
8430	-18.290700796398063	27	0
8431	-18.290700796398063	0	0
8432	-18.290700796398063	0	0
8433	-18.290700796398063	0	0
8434	-18.290700796398063	0	0
8435	-18.290700796398063	0	0
8436	-18.290700796398063	0	0
8437	-18.290700796398063	0	0
8438	-18.290700796398063	0	0
8439	-18.290700796398063	0	0
8440	-18.290700796398063	27	0
8441	-18.290700796398063	0	0
8442	-18.290700796398063	0	0
8443	-18.290700796398063	0	0
8444	-18.290700796398063	0	0
8445	-18.290700796398063	0	0
8446	-18.290700796398063	0	0
8447	-18.290700796398063	0	0
8448	-18.290700796398063	0	0
8449	-18.290700796398063	0	0
8450	-18.290700796398063	27	0
8451	-18.290700796398063	0	0
8452	-18.290700796398063	0	0
8453	-18.290700796398063	0	0
8454	-18.290700796398063	0	0
8455	-18.290700796398063	0	0
8456	-18.290700796398063	0	0
8457	-18.290700796398063	0	0
8458	-18.290700796398063	0	0
8459	-18.290700796398063	0	0
8460	-18.290700796398063	27	0
8461	-18.290700796398063	0	0
8462	-18.290700796398063	0	0
8463	-18.290700796398063	0	0
8464	-18.290700796398063	0	0
8465	-18.290700796398063	0	0
8466	-18.290700796398063	0	0
8467	-18.290700796398063	0	0
8468	-18.290700796398063	0	0
8469	-18.290700796398063	0	0
8470	-18.290700796398063	27	0
8471	-18.290700796398063	0	0
8472	-18.290700796398063	0	0
8473	-18.290700796398063	0	0
8474	-18.290700796398063	0	0
8475	-18.290700796398063	0	0
8476	-18.290700796398063	0	0
8477	-18.290700796398063	0	0
8478	-18.290700796398063	0	1
8479	-18.290700796398063	0	0
8480	-18.290700796398063	27	0
8481	-18.290700796398063	0	0
8482	-18.290700796398063	0	0
8483	-18.290700796398063	0	0
8484	-18.290700796398063	0	0
8485	-18.290700796398063	0	0
8486	-18.290700796398063	0	0
8487	-18.290700796398063	0	0
8488	-18.290700796398063	0	0
8489	-18.290700796398063	0	0
8490	-18.290700796398063	27	0
8491	-18.290700796398063	0	0
8492	-18.290700796398063	0	0
8493	-18.290700796398063	0	0
8494	-18.290700796398063	0	0
8495	-18.290700796398063	0	0
8496	-18.290700796398063	0	0
8497	-18.290700796398063	0	0
8498	-18.290700796398063	0	1
8499	-18.290700796398063	0	0
8500	-18.290700796398063	27	0
8501	-18.290700796398063	0	0
8502	-18.290700796398063	0	0
8503	-18.290700796398063	0	0
8504	-18.290700796398063	0	0
8505	-18.290700796398063	0	0
8506	-18.290700796398063	0	0
8507	-18.290700796398063	0	0
8508	-18.290700796398063	0	0
8509	-18.290700796398063	0	0
8510	-18.290700796398063	27	0
8511	-18.290700796398063	0	0
8512	-18.290700796398063	0	0
8513	-18.290700796398063	0	0
8514	-18.290700796398063	0	0
8515	-18.290700796398063	0	0
8516	-18.290700796398063	0	0
8517	-18.290700796398063	0	0
8518	-18.290700796398063	0	0
8519	-18.290700796398063	0	0
8520	-18.290700796398063	27	0
8521	-18.290700796398063	0	0
8522	-18.290700796398063	0	0
8523	-18.290700796398063	0	0
8524	-18.290700796398063	0	0
8525	-18.290700796398063	0	0
8526	-18.290700796398063	0	0
8527	-18.290700796398063	0	1
8528	-18.290700796398063	0	1
8529	-18.290700796398063	0	0
8530	-18.290700796398063	27	0
8531	-18.290700796398063	0	0
8532	-18.290700796398063	0	0
8533	-18.290700796398063	0	0
8534	-18.290700796398063	0	0
8535	-18.290700796398063	0	0
8536	-18.290700796398063	0	0
8537	-18.290700796398063	0	0
8538	-18.290700796398063	0	0
8539	-18.290700796398063	0	0
8540	-18.290700796398063	27	0
8541	-18.290700796398063	0	0
8542	-18.290700796398063	0	0
8543	-18.290700796398063	0	0
8544	-18.290700796398063	0	0
8545	-18.290700796398063	0	0
8546	-18.290700796398063	0	0
8547	-18.290700796398063	0	0
8548	-18.290700796398063	0	0
8549	-18.290700796398063	0	0
8550	-18.290700796398063	27	0
8551	-18.290700796398063	0	0
8552	-18.290700796398063	0	0
8553	-18.290700796398063	0	0
8554	-18.290700796398063	0	0
8555	-18.290700796398063	0	0
8556	-18.290700796398063	0	0
8557	-18.290700796398063	0	0
8558	-18.290700796398063	0	0
8559	-18.290700796398063	0	0
8560	-18.290700796398063	27	0
8561	-18.290700796398063	0	0
8562	-18.290700796398063	0	0
8563	-18.290700796398063	0	0
8564	-18.290700796398063	0	0
8565	-18.290700796398063	0	0
8566	-18.290700796398063	0	0
8567	-18.290700796398063	0	0
8568	-18.290700796398063	0	0
8569	-18.290700796398063	0	0
8570	-18.290700796398063	27	0
8571	-18.290700796398063	0	0
8572	-18.290700796398063	0	0
8573	-18.290700796398063	0	0
8574	-18.290700796398063	0	0
8575	-18.290700796398063	0	0
8576	-18.290700796398063	0	0
8577	-18.290700796398063	0	0
8578	-18.290700796398063	0	0
8579	-18.290700796398063	0	0
8580	-18.290700796398063	27	0
8581	-18.290700796398063	0	0
8582	-18.290700796398063	0	0
8583	-18.290700796398063	0	0
8584	-18.290700796398063	0	0
8585	-18.290700796398063	0	0
8586	-18.290700796398063	0	0
8587	-18.290700796398063	0	0
8588	-18.290700796398063	0	0
8589	-18.290700796398063	0	0
8590	-18.290700796398063	27	0
8591	-18.290700796398063	0	0
8592	-18.290700796398063	0	0
8593	-18.290700796398063	0	0
8594	-18.290700796398063	0	0
8595	-18.290700796398063	0	0
8596	-18.290700796398063	0	0
8597	-18.290700796398063	0	0
8598	-18.290700796398063	0	1
8599	-18.290700796398063	0	1
8600	-18.290700796398063	27	0
8601	-18.290700796398063	0	0
8602	-18.290700796398063	0	0
8603	-18.290700796398063	0	0
8604	-18.290700796398063	0	0
8605	-18.290700796398063	0	0
8606	-18.290700796398063	0	0
8607	-18.290700796398063	0	0
8608	-18.290700796398063	0	0
8609	-18.290700796398063	0	0
8610	-18.290700796398063	27	0
8611	-18.290700796398063	0	0
8612	-18.290700796398063	0	0
8613	-22.10135217474047	0	1
8614	-22.10135217474047	0	0
8615	-22.10135217474047	0	0
8616	-22.10135217474047	0	0
8617	-22.10135217474047	0	0
8618	-22.10135217474047	0	0
8619	-18.290700796398063	0	1
8620	-18.290700796398063	27	0
8621	-18.290700796398063	0	0
8622	-18.290700796398063	0	0
8623	-18.290700796398063	0	0
8624	-18.290700796398063	0	0
8625	-18.290700796398063	0	0
8626	-18.290700796398063	0	0
8627	-18.290700796398063	0	0
8628	-18.290700796398063	0	0
8629	-18.290700796398063	0	0
8630	-18.290700796398063	27	0
8631	-18.290700796398063	0	0
8632	-18.290700796398063	0	0
8633	-18.290700796398063	0	0
8634	-18.290700796398063	0	0
8635	-18.290700796398063	0	0
8636	-18.290700796398063	0	0
8637	-18.290700796398063	0	0
8638	-18.290700796398063	0	0
8639	-18.290700796398063	0	0
8640	-18.290700796398063	27	0
8641	-18.290700796398063	0	0
8642	-18.290700796398063	0	0
8643	-18.290700796398063	0	0
8644	-18.290700796398063	0	0
8645	-18.290700796398063	0	0
8646	-18.290700796398063	0	0
8647	-18.290700796398063	0	1
8648	-18.290700796398063	0	0
8649	-18.290700796398063	0	0
8650	-18.290700796398063	27	0
8651	-18.290700796398063	0	0
8652	-18.290700796398063	0	0
8653	-18.290700796398063	0	0
8654	-18.290700796398063	0	0
8655	-18.290700796398063	0	0
8656	-18.290700796398063	0	0
8657	-18.290700796398063	0	0
8658	-18.290700796398063	0	0
8659	-18.290700796398063	0	0
8660	-18.290700796398063	27	0
8661	-18.290700796398063	0	0
8662	-18.290700796398063	0	0
8663	-18.290700796398063	0	0
8664	-18.290700796398063	0	0
8665	-18.290700796398063	0	0
8666	-18.290700796398063	0	0
8667	-18.290700796398063	0	1
8668	-18.290700796398063	0	0
8669	-18.290700796398063	0	0
8670	-18.290700796398063	27	0
8671	-18.290700796398063	0	0
8672	-18.290700796398063	0	0
8673	-18.290700796398063	0	0
8674	-18.290700796398063	0	0
8675	-18.290700796398063	0	0
8676	-18.290700796398063	0	0
8677	-18.290700796398063	0	0
8678	-18.290700796398063	0	0
8679	-18.290700796398063	0	0
8680	-18.290700796398063	27	1
8681	-18.290700796398063	0	0
8682	-18.290700796398063	0	0
8683	-18.290700796398063	0	0
8684	-18.290700796398063	0	0
8685	-18.290700796398063	0	0
8686	-18.290700796398063	0	0
8687	-18.290700796398063	0	0
8688	-18.290700796398063	0	0
8689	-18.290700796398063	0	0
8690	-18.290700796398063	27	0
8691	-18.290700796398063	0	1
8692	-18.290700796398063	0	0
8693	-18.290700796398063	0	0
8694	-18.290700796398063	0	0
8695	-18.290700796398063	0	0
8696	-18.290700796398063	0	0
8697	-18.290700796398063	0	0
8698	-18.290700796398063	0	0
8699	-18.290700796398063	0	0
8700	-18.290700796398063	27	0
8701	-18.290700796398063	0	0
8702	-18.290700796398063	0	0
8703	-18.290700796398063	0	1
8704	-18.290700796398063	0	0
8705	-18.290700796398063	0	0
8706	-18.290700796398063	0	0
8707	-18.290700796398063	0	0
8708	-18.290700796398063	0	0
8709	-18.290700796398063	0	0
8710	-18.290700796398063	27	1
8711	-18.290700796398063	0	0
8712	-18.290700796398063	0	0
8713	-18.290700796398063	0	0
8714	-18.290700796398063	0	0
8715	-18.290700796398063	0	0
8716	-18.290700796398063	0	0
8717	-18.290700796398063	0	0
8718	-18.290700796398063	0	0
8719	-18.290700796398063	0	0
8720	-18.290700796398063	27	0
8721	-18.290700796398063	0	0
8722	-18.290700796398063	0	0
8723	-18.290700796398063	0	0
8724	-18.290700796398063	0	0
8725	-18.290700796398063	0	0
8726	-18.290700796398063	0	0
8727	-18.290700796398063	0	1
8728	-18.290700796398063	0	0
8729	-18.290700796398063	0	0
8730	-18.290700796398063	27	0
8731	-18.290700796398063	0	0
8732	-18.290700796398063	0	0
8733	-18.290700796398063	0	0
8734	-18.290700796398063	0	0
8735	-18.290700796398063	0	0
8736	-18.290700796398063	0	0
8737	-18.290700796398063	0	0
8738	-18.290700796398063	0	0
8739	-18.290700796398063	0	0
8740	-18.290700796398063	27	0
8741	-18.290700796398063	0	0
8742	-18.290700796398063	0	0
8743	-18.290700796398063	0	0
8744	-18.290700796398063	0	0
8745	-18.290700796398063	0	0
8746	-18.290700796398063	0	0
8747	-18.290700796398063	0	0
8748	-18.290700796398063	0	0
8749	-18.290700796398063	0	0
8750	-18.290700796398063	27	0
8751	-18.290700796398063	0	0
8752	-18.290700796398063	0	0
8753	-18.290700796398063	0	0
8754	-18.290700796398063	0	0
8755	-18.290700796398063	0	0
8756	-18.290700796398063	0	0
8757	-18.290700796398063	0	0
8758	-18.290700796398063	0	0
8759	-18.290700796398063	0	0
8760	-18.290700796398063	27	0
8761	-18.290700796398063	0	0
8762	-18.290700796398063	0	0
8763	-18.290700796398063	0	0
8764	-18.290700796398063	0	0
8765	-18.290700796398063	0	0
8766	-18.290700796398063	0	0
8767	-18.290700796398063	0	0
8768	-18.290700796398063	0	0
8769	-18.290700796398063	0	0
8770	-18.290700796398063	27	0
8771	-18.290700796398063	0	0
8772	-18.290700796398063	0	0
8773	-18.290700796398063	0	0
8774	-18.290700796398063	0	0
8775	-18.290700796398063	0	0
8776	-18.290700796398063	0	0
8777	-18.290700796398063	0	1
8778	-18.290700796398063	0	0
8779	-18.290700796398063	0	0
8780	-18.290700796398063	27	0
8781	-20.80799093172567	0	1
8782	-20.80799093172567	0	0
8783	-20.80799093172567	0	0
8784	-20.80799093172567	0	0
8785	-20.80799093172567	0	0
8786	-20.80799093172567	0	0
8787	-20.80799093172567	0	0
8788	-20.80799093172567	0	0
8789	-20.80799093172567	0	0
8790	-20.80799093172567	27	0
8791	-20.80799093172567	0	1
8792	-20.80799093172567	0	0
8793	-20.80799093172567	0	0
8794	-20.80799093172567	0	0
8795	-20.80799093172567	0	0
8796	-20.80799093172567	0	0
8797	-20.80799093172567	0	0
8798	-20.80799093172567	0	0
8799	-20.80799093172567	0	0
8800	-20.80799093172567	27	0
8801	-21.313988407946248	0	1
8802	-21.313988407946248	0	0
8803	-21.313988407946248	0	0
8804	-21.313988407946248	0	1
8805	-21.313988407946248	0	0
8806	-21.313988407946248	0	0
8807	-21.313988407946248	0	0
8808	-21.313988407946248	0	0
8809	-21.313988407946248	0	0
8810	-21.313988407946248	27	0
8811	-21.313988407946248	0	1
8812	-21.313988407946248	0	0
8813	-21.313988407946248	0	0
8814	-21.313988407946248	0	0
8815	-21.313988407946248	0	0
8816	-21.313988407946248	0	0
8817	-21.313988407946248	0	0
8818	-21.313988407946248	0	0
8819	-21.313988407946248	0	0
8820	-21.313988407946248	27	0
8821	-21.313988407946248	0	0
8822	-21.313988407946248	0	0
8823	-21.313988407946248	0	0
8824	-21.313988407946248	0	0
8825	-21.313988407946248	0	0
8826	-21.313988407946248	0	0
8827	-21.313988407946248	0	0
8828	-21.313988407946248	0	0
8829	-20.763596083368753	0	1
8830	-20.763596083368753	27	0
8831	-20.763596083368753	0	0
8832	-20.763596083368753	0	0
8833	-20.763596083368753	0	0
8834	-20.763596083368753	0	0
8835	-20.763596083368753	0	0
8836	-18.290700796398063	0	1
8837	-18.290700796398063	0	0
8838	-18.290700796398063	0	0
8839	-18.290700796398063	0	0
8840	-18.290700796398063	27	0
8841	-18.290700796398063	0	0
8842	-18.290700796398063	0	0
8843	-18.290700796398063	0	0
8844	-18.290700796398063	0	0
8845	-18.290700796398063	0	0
8846	-18.290700796398063	0	0
8847	-18.290700796398063	0	0
8848	-18.290700796398063	0	0
8849	-18.290700796398063	0	0
8850	-18.290700796398063	27	0
8851	-18.290700796398063	0	0
8852	-18.290700796398063	0	1
8853	-18.290700796398063	0	0
8854	-18.290700796398063	0	0
8855	-18.290700796398063	0	0
8856	-18.290700796398063	0	0
8857	-18.290700796398063	0	0
8858	-18.290700796398063	0	0
8859	-18.290700796398063	0	0
8860	-18.290700796398063	27	0
8861	-18.290700796398063	0	0
8862	-18.290700796398063	0	0
8863	-18.290700796398063	0	0
8864	-18.290700796398063	0	0
8865	-18.290700796398063	0	0
8866	-18.290700796398063	0	0
8867	-18.290700796398063	0	0
8868	-18.290700796398063	0	0
8869	-18.290700796398063	0	0
8870	-18.290700796398063	27	0
8871	-18.290700796398063	0	0
8872	-18.290700796398063	0	0
8873	-18.290700796398063	0	0
8874	-18.290700796398063	0	0
8875	-18.290700796398063	0	0
8876	-18.290700796398063	0	0
8877	-18.290700796398063	0	0
8878	-18.290700796398063	0	0
8879	-18.290700796398063	0	0
8880	-18.290700796398063	27	0
8881	-18.290700796398063	0	0
8882	-18.290700796398063	0	0
8883	-18.290700796398063	0	0
8884	-18.290700796398063	0	0
8885	-18.290700796398063	0	0
8886	-18.290700796398063	0	0
8887	-18.290700796398063	0	0
8888	-18.290700796398063	0	0
8889	-18.290700796398063	0	0
8890	-18.290700796398063	27	0
8891	-18.290700796398063	0	0
8892	-18.290700796398063	0	0
8893	-18.290700796398063	0	0
8894	-18.290700796398063	0	0
8895	-22.10135217474047	0	1
8896	-22.10135217474047	0	0
8897	-22.10135217474047	0	0
8898	-18.290700796398063	0	1
8899	-18.290700796398063	0	0
8900	-18.290700796398063	27	0
8901	-18.290700796398063	0	0
8902	-18.290700796398063	0	0
8903	-18.290700796398063	0	0
8904	-18.290700796398063	0	0
8905	-18.290700796398063	0	0
8906	-18.290700796398063	0	0
8907	-18.290700796398063	0	0
8908	-18.290700796398063	0	0
8909	-18.290700796398063	0	0
8910	-18.290700796398063	27	0
8911	-18.290700796398063	0	0
8912	-18.290700796398063	0	0
8913	-18.290700796398063	0	0
8914	-18.290700796398063	0	0
8915	-18.290700796398063	0	0
8916	-18.290700796398063	0	0
8917	-18.290700796398063	0	0
8918	-18.290700796398063	0	0
8919	-18.290700796398063	0	0
8920	-18.290700796398063	27	0
8921	-18.290700796398063	0	0
8922	-18.290700796398063	0	0
8923	-18.290700796398063	0	0
8924	-18.290700796398063	0	0
8925	-18.290700796398063	0	0
8926	-18.290700796398063	0	0
8927	-18.290700796398063	0	0
8928	-18.290700796398063	0	0
8929	-18.290700796398063	0	0
8930	-18.290700796398063	27	0
8931	-18.290700796398063	0	0
8932	-18.290700796398063	0	0
8933	-18.290700796398063	0	0
8934	-18.290700796398063	0	0
8935	-18.290700796398063	0	0
8936	-18.290700796398063	0	0
8937	-18.290700796398063	0	0
8938	-18.290700796398063	0	0
8939	-18.290700796398063	0	1
8940	-18.290700796398063	27	0
8941	-18.290700796398063	0	0
8942	-18.290700796398063	0	0
8943	-18.290700796398063	0	0
8944	-18.290700796398063	0	0
8945	-18.290700796398063	0	0
8946	-18.290700796398063	0	0
8947	-18.290700796398063	0	0
8948	-18.290700796398063	0	0
8949	-18.290700796398063	0	0
8950	-18.290700796398063	27	0
8951	-18.290700796398063	0	0
8952	-18.290700796398063	0	0
8953	-18.290700796398063	0	0
8954	-18.290700796398063	0	0
8955	-18.290700796398063	0	0
8956	-18.290700796398063	0	0
8957	-18.290700796398063	0	0
8958	-18.290700796398063	0	0
8959	-18.290700796398063	0	0
8960	-18.290700796398063	27	0
8961	-18.290700796398063	0	0
8962	-18.290700796398063	0	0
8963	-18.290700796398063	0	0
8964	-18.290700796398063	0	0
8965	-18.290700796398063	0	0
8966	-18.290700796398063	0	0
8967	-18.290700796398063	0	0
8968	-18.290700796398063	0	0
8969	-18.290700796398063	0	0
8970	-18.290700796398063	27	0
8971	-18.290700796398063	0	0
8972	-18.290700796398063	0	0
8973	-18.290700796398063	0	0
8974	-18.290700796398063	0	0
8975	-18.290700796398063	0	0
8976	-18.290700796398063	0	0
8977	-18.290700796398063	0	0
8978	-18.290700796398063	0	1
8979	-18.290700796398063	0	0
8980	-18.290700796398063	27	0
8981	-18.290700796398063	0	0
8982	-21.313988407946248	0	1
8983	-21.313988407946248	0	0
8984	-21.313988407946248	0	0
8985	-21.313988407946248	0	0
8986	-21.313988407946248	0	0
8987	-21.313988407946248	0	0
8988	-21.313988407946248	0	0
8989	-21.313988407946248	0	0
8990	-21.313988407946248	27	1
8991	-21.313988407946248	0	0
8992	-21.313988407946248	0	0
8993	-21.313988407946248	0	0
8994	-21.313988407946248	0	0
8995	-21.313988407946248	0	1
8996	-21.313988407946248	0	0
8997	-21.313988407946248	0	0
8998	-21.313988407946248	0	0
8999	-21.313988407946248	0	0
9000	-21.313988407946248	27	0
9001	-21.313988407946248	0	0
9002	-21.313988407946248	0	0
9003	-21.313988407946248	0	0
9004	-21.313988407946248	0	0
9005	-21.313988407946248	0	0
9006	-21.313988407946248	0	0
9007	-21.313988407946248	0	0
9008	-21.313988407946248	0	0
9009	-21.313988407946248	0	1
9010	-21.313988407946248	27	0
9011	-21.313988407946248	0	0
9012	-21.313988407946248	0	0
9013	-21.313988407946248	0	0
9014	-21.313988407946248	0	0
9015	-21.313988407946248	0	0
9016	-21.313988407946248	0	0
9017	-21.313988407946248	0	0
9018	-21.313988407946248	0	0
9019	-25.439222920368238	0	1
9020	-25.439222920368238	27	0
9021	-25.439222920368238	0	0
9022	-25.439222920368238	0	0
9023	-21.313988407946248	0	1
9024	-21.313988407946248	0	0
9025	-21.313988407946248	0	0
9026	-21.313988407946248	0	0
9027	-21.313988407946248	0	0
9028	-21.313988407946248	0	0
9029	-21.313988407946248	0	0
9030	-21.313988407946248	27	0
9031	-21.313988407946248	0	0
9032	-21.313988407946248	0	1
9033	-21.313988407946248	0	0
9034	-21.313988407946248	0	0
9035	-21.313988407946248	0	0
9036	-21.313988407946248	0	0
9037	-21.313988407946248	0	0
9038	-20.763596083368753	0	1
9039	-20.763596083368753	0	0
9040	-20.763596083368753	27	0
9041	-20.763596083368753	0	0
9042	-20.763596083368753	0	0
9043	-20.763596083368753	0	0
9044	-20.763596083368753	0	0
9045	-20.763596083368753	0	0
9046	-20.763596083368753	0	0
9047	-20.80799093172567	0	1
9048	-20.80799093172567	0	1
9049	-20.80799093172567	0	0
9050	-20.80799093172567	27	0
9051	-20.80799093172567	0	0
9052	-20.80799093172567	0	1
9053	-20.80799093172567	0	0
9054	-20.80799093172567	0	0
9055	-20.80799093172567	0	0
9056	-20.80799093172567	0	0
9057	-20.80799093172567	0	0
9058	-20.80799093172567	0	0
9059	-20.80799093172567	0	0
9060	-20.80799093172567	27	0
9061	-20.80799093172567	0	0
9062	-20.80799093172567	0	0
9063	-20.80799093172567	0	0
9064	-20.80799093172567	0	0
9065	-20.80799093172567	0	0
9066	-20.80799093172567	0	0
9067	-20.80799093172567	0	0
9068	-20.80799093172567	0	0
9069	-20.80799093172567	0	0
9070	-20.80799093172567	27	0
9071	-20.80799093172567	0	0
9072	-20.80799093172567	0	0
9073	-20.80799093172567	0	0
9074	-20.80799093172567	0	0
9075	-20.80799093172567	0	0
9076	-20.80799093172567	0	0
9077	-21.214136090935433	0	1
9078	-21.214136090935433	0	0
9079	-21.214136090935433	0	0
9080	-21.214136090935433	27	0
9081	-21.214136090935433	0	0
9082	-21.214136090935433	0	0
9083	-21.214136090935433	0	0
9084	-21.214136090935433	0	0
9085	-21.214136090935433	0	0
9086	-21.214136090935433	0	0
9087	-21.214136090935433	0	0
9088	-21.214136090935433	0	0
9089	-21.214136090935433	0	0
9090	-21.214136090935433	27	0
9091	-21.214136090935433	0	0
9092	-20.763596083368753	0	1
9093	-20.763596083368753	0	0
9094	-20.763596083368753	0	0
9095	-20.763596083368753	0	0
9096	-20.763596083368753	0	0
9097	-20.763596083368753	0	0
9098	-20.763596083368753	0	0
9099	-20.763596083368753	0	0
9100	-20.763596083368753	27	0
9101	-20.763596083368753	0	0
9102	-20.763596083368753	0	0
9103	-20.763596083368753	0	0
9104	-20.763596083368753	0	0
9105	-20.763596083368753	0	0
9106	-20.763596083368753	0	0
9107	-20.763596083368753	0	0
9108	-20.763596083368753	0	0
9109	-20.763596083368753	0	0
9110	-20.763596083368753	27	0
9111	-20.763596083368753	0	0
9112	-20.763596083368753	0	0
9113	-20.763596083368753	0	1
9114	-20.763596083368753	0	0
9115	-21.313988407946248	0	1
9116	-21.313988407946248	0	0
9117	-21.313988407946248	0	0
9118	-21.313988407946248	0	0
9119	-21.313988407946248	0	0
9120	-21.313988407946248	27	0
9121	-21.313988407946248	0	0
9122	-21.313988407946248	0	0
9123	-21.313988407946248	0	0
9124	-21.313988407946248	0	1
9125	-21.258445566116162	0	1
9126	-21.258445566116162	0	0
9127	-21.258445566116162	0	1
9128	-21.258445566116162	0	0
9129	-21.258445566116162	0	0
9130	-21.258445566116162	27	0
9131	-21.258445566116162	0	0
9132	-21.258445566116162	0	0
9133	-21.258445566116162	0	0
9134	-21.258445566116162	0	0
9135	-21.258445566116162	0	0
9136	-21.258445566116162	0	1
9137	-20.80799093172567	0	1
9138	-20.80799093172567	0	0
9139	-20.80799093172567	0	0
9140	-20.80799093172567	27	0
9141	-20.80799093172567	0	0
9142	-20.80799093172567	0	0
9143	-20.80799093172567	0	0
9144	-20.80799093172567	0	0
9145	-20.80799093172567	0	0
9146	-20.80799093172567	0	0
9147	-20.80799093172567	0	0
9148	-20.80799093172567	0	0
9149	-21.214136090935433	0	1
9150	-21.214136090935433	27	1
9151	-21.214136090935433	0	0
9152	-21.214136090935433	0	0
9153	-20.80799093172567	0	1
9154	-20.80799093172567	0	1
9155	-20.80799093172567	0	0
9156	-20.80799093172567	0	0
9157	-20.80799093172567	0	0
9158	-20.80799093172567	0	0
9159	-20.80799093172567	0	0
9160	-20.80799093172567	27	0
9161	-20.80799093172567	0	0
9162	-20.80799093172567	0	0
9163	-20.80799093172567	0	0
9164	-20.80799093172567	0	0
9165	-20.80799093172567	0	0
9166	-20.80799093172567	0	0
9167	-20.80799093172567	0	0
9168	-20.80799093172567	0	0
9169	-20.80799093172567	0	1
9170	-20.80799093172567	27	0
9171	-20.80799093172567	0	0
9172	-20.80799093172567	0	0
9173	-20.80799093172567	0	0
9174	-20.80799093172567	0	0
9175	-20.80799093172567	0	0
9176	-20.80799093172567	0	0
9177	-21.258445566116162	0	1
9178	-21.258445566116162	0	0
9179	-21.258445566116162	0	0
9180	-21.258445566116162	27	0
9181	-21.258445566116162	0	0
9182	-21.258445566116162	0	0
9183	-21.258445566116162	0	0
9184	-21.258445566116162	0	0
9185	-21.258445566116162	0	0
9186	-21.258445566116162	0	0
9187	-21.258445566116162	0	0
9188	-21.258445566116162	0	0
9189	-21.258445566116162	0	0
9190	-21.258445566116162	27	0
9191	-21.258445566116162	0	0
9192	-21.258445566116162	0	0
9193	-21.258445566116162	0	0
9194	-24.39419509447825	0	1
9195	-24.39419509447825	0	0
9196	-24.39419509447825	0	0
9197	-24.39419509447825	0	0
9198	-24.39419509447825	0	0
9199	-24.39419509447825	0	0
9200	-18.290700796398063	27	1
9201	-18.290700796398063	0	0
9202	-18.290700796398063	0	0
9203	-18.290700796398063	0	0
9204	-18.290700796398063	0	0
9205	-18.290700796398063	0	0
9206	-18.290700796398063	0	0
9207	-18.290700796398063	0	0
9208	-18.290700796398063	0	0
9209	-18.290700796398063	0	0
9210	-18.290700796398063	27	0
9211	-18.290700796398063	0	0
9212	-18.290700796398063	0	0
9213	-18.290700796398063	0	0
9214	-18.290700796398063	0	0
9215	-18.290700796398063	0	0
9216	-18.290700796398063	0	0
9217	-18.290700796398063	0	0
9218	-18.290700796398063	0	0
9219	-18.290700796398063	0	0
9220	-18.290700796398063	27	0
9221	-18.290700796398063	0	0
9222	-18.290700796398063	0	0
9223	-18.290700796398063	0	0
9224	-18.290700796398063	0	0
9225	-18.290700796398063	0	0
9226	-18.290700796398063	0	0
9227	-18.290700796398063	0	0
9228	-18.290700796398063	0	0
9229	-18.290700796398063	0	0
9230	-18.290700796398063	27	0
9231	-18.290700796398063	0	0
9232	-18.290700796398063	0	0
9233	-18.290700796398063	0	0
9234	-18.290700796398063	0	0
9235	-22.10135217474047	0	1
9236	-22.10135217474047	0	0
9237	-22.10135217474047	0	0
9238	-18.290700796398063	0	1
9239	-18.290700796398063	0	1
9240	-18.290700796398063	27	0
9241	-18.290700796398063	0	0
9242	-18.290700796398063	0	0
9243	-18.290700796398063	0	0
9244	-18.290700796398063	0	0
9245	-18.290700796398063	0	0
9246	-18.290700796398063	0	0
9247	-18.290700796398063	0	0
9248	-18.290700796398063	0	0
9249	-18.290700796398063	0	0
9250	-18.290700796398063	27	0
9251	-18.290700796398063	0	0
9252	-18.290700796398063	0	0
9253	-18.290700796398063	0	1
9254	-18.290700796398063	0	0
9255	-18.290700796398063	0	0
9256	-18.290700796398063	0	0
9257	-18.290700796398063	0	0
9258	-18.290700796398063	0	0
